,movie_cnt,movie_title,age,reviews,sent_number
141457,1471번,Just Dance 2014,8,censored swearing lyrics related to drinking sxual lyrics and themes and thats all,1
141458,1471번,Just Dance 2014,8,This is a fun game for all ages to get moving  Best played with a camera to more accurately track movement  Characters can wear suggestive clothing and some lines can be slightly suggestive but it mostly goes over kids heads,3
141459,1471번,Just Dance 2014,8,out of all of the just dance games Ive played this one is amazing  its taken a really big step from the previous game  some songs have some sexual references or alcohol references but its not that bad  Ive seen numerous comments saying this game is for people that are 18 and I dont get it  just dance is supposed to be for all ages and if its for all ages all the songs wouldnt be aimed towards only children because it wouldnt amuse the older people who want to play it  and as if the children are going to understand the explicit lyrics along with just dance censoring it  yes some songs meanings are straight up sex but its not like your kid is gonna go oh yea this song is about sex hell yeah lets go fuck a random person at a bar now  so cool or drugs like  omg this song is about drugs lemme go smoke some weed and do some heroin  honestly  they arent gonna understand what it means  and they gotta know someday  overall this game is amazing for all ages and gets everyone off their butt and start dancing  I love it radiates good energy and is great for a family night or a sleepover with your best friends,13
141460,1471번,Just Dance 2014,8,When you are stuck in quarantine what is better than move around They have so much fun dances and they have cool songs like kiss you just dance I will survive ghostbusters and YMCA and LOTS of 196090 music These are really fun But it does have some native women with bras  Also some lyrics that say  gimme that yum like a Lollypop  if your kid wants it for a special event you do please make their wish come true ,4
141461,1471번,Just Dance 2014,8,The game is pretty good World Dance Floor is a groundbreaking experience  to play with other Just Dancers all around the world  Sad the servers were shutdown for this game,2
141462,1471번,Just Dance 2014,8,I think it is great for families and It contains a lot of copyrighted music,1
141463,1471번,Just Dance 2014,8,If youre a bit overweight then this is the ultimate fix   This got me back in shape in the span of 1 summer   They have finally added a calorie counter that can be used for all songs and have put less 1D songs thank the Lord   The songs are great and my request was fulfilled more old songs please and Just a Gigolo is there   They have made the songs even more culturally diverse instead of just Indian songs Katti Kalandal and Beware of the Boys they have added Moskau   The songs require a lot of practice but improving is very rewarding   Its motivational to me that I can get coins and spend them on routines in any way or order that I want instead of the game deciding which song I get   This has gotten a bit more racy with the dancer in the Chris Brown song touching his chest and the Gentleman dancer pelvic thrusting and grabbing his crotch   Not for little kids booze and Illuminati was mentioned   I like the Roar song because its self empowering   Two thumbs up from me,11
141464,1471번,Just Dance 2014,8,stupidly bad game,1
141465,1471번,Just Dance 2014,8,is really bad for kids  There are some songs that are VERY innapropriate,2
141602,1491번,Kiki's Delivery Service,8,I watched this with my aunt who is all about girl power and the strength of women  I was visiting her once and when we went to a movie store I found this movie and I have really wanted to see it It was her first time watching Miyazaki and thought it was wonderful  Kiki goes off on her own to live as a young witch and work to help the new community she lives in  Even though it was hard she works hard and tries to do the right thing to benefit everyone  This is probably the best Miyazaki for girls,5
141603,1491번,Kiki's Delivery Service,8,everyone can what it  not scary except at the end for little ones no sexy stuff no swearing other than a few insults  great movie  no drinking drugs or smoking,4
